window_size,payload_size,run_id,seed,goodput,goodput_mbps,efficiency,utilization,retransmissions,retransmission_rate,frame_error_rate,total_time,rtt_mean,rtt_min,rtt_max,buffer_full_events,backpressure_events,data_valid,complete,error
8,256,0,8298,12930.097468690972,0.10344077974952778,0.5173389378384933,0.019994779473147,119,0.5748792270531401,0.3282208588957055,3.9597536000000026,0.05424285128205135,0.05413440000000014,0.05424320000000016,0,0,True,True,
8,256,1,18298,15224.147019587755,0.12179317615670204,0.5548331166016471,0.021951316983868093,97,0.46859903381642515,0.3026315789473684,3.3630784000000027,0.05424283118644073,0.05413440000000014,0.05424320000000016,0,0,True,True,
8,256,2,28298,13679.668336441173,0.10943734669152938,0.5237744496276291,0.020893983425371836,115,0.5555555555555556,0.3416149068322981,3.742780800000003,0.054242851282051335,0.05413440000000014,0.05424320000000016,0,0,True,True,
8,256,3,38298,13679.66833644117,0.10943734669152935,0.5157546941735837,0.02121887554836231,120,0.5797101449275363,0.3425076452599388,3.742780800000004,0.05424285460317467,0.05413440000000014,0.05424320000000016,0,0,True,True,
8,256,4,48298,16275.2138664822,0.1302017109318576,0.5612065941774815,0.023200317366670373,94,0.45410628019323673,0.2956810631229236,3.145888000000003,0.05424245986394563,0.05413440000000014,0.05424320000000016,0,0,True,True,
8,256,5,58298,13680.066006318466,0.10944052805054773,0.5245041796426815,0.020865520676137242,115,0.5555555555555556,0.3385093167701863,3.7426720000000038,0.05424284903225812,0.05413440000000014,0.05424320000000016,0,0,True,True,
8,256,6,68298,14748.392425225635,0.11798713940180508,0.5612065941774815,0.02102383340215914,94,0.45410628019323673,0.292358803986711,3.471564800000004,0.0542424547945206,0.05413440000000014,0.05424320000000016,0,0,True,True,
8,256,7,78298,12756.057931637088,0.1020484634530967,0.5212575338002932,0.01957735991058002,117,0.5652173913043478,0.3148148148148148,4.013779200000003,0.054242488888888954,0.05413440000000014,0.05424320000000016,0,0,True,True,
8,256,8,88298,11104.671943699297,0.08883737554959438,0.49310424531936203,0.01801594214465915,135,0.6521739130434783,0.36257309941520466,4.610672000000006,0.054242871299093734,0.054134399999999694,0.05424320000000016,0,0,True,True,
8,256,9,98298,11948.06474954988,0.09558451799639904,0.49813200498132004,0.019188591987777108,132,0.6376811594202898,0.3687315634218289,4.285212800000005,0.05424253046153854,0.054134399999999694,0.05424320000000016,0,0,True,True,
8,512,0,8554,15166.883110727713,0.1213350648858217,0.37374445223078717,0.03246471329851267,143,1.4019607843137254,0.5591836734693878,3.3757760000000028,0.05444728275862072,0.05428159999999993,0.054448000000000274,0,0,True,True,
8,512,1,18554,21868.52913639813,0.17494823309118504,0.45571062375391624,0.038390202898946915,99,0.9705882352941176,0.48258706467661694,2.3412639999999985,0.05444714666666664,0.05428159999999993,0.054448000000000274,0,0,True,True,
8,512,2,28554,15959.548876751734,0.12767639101401387,0.3936515871032242,0.03243385653632187,127,1.2450980392156863,0.5414847161572053,3.157984000000003,0.05444725714285718,0.05428159999999993,0.054448000000000274,0,0,False,False,
8,512,3,38554,18806.93505730237,0.15045548045841894,0.42598509052183176,0.035319424037613845,113,1.107843137254902,0.5255813953488372,2.7224000000000017,0.05444721509433964,0.05428159999999993,0.054448000000000274,0,0,True,True,
8,512,4,48554,15672.4458810853,0.1253795670486824,0.4023133014835303,0.031164658634538118,126,1.2352941176470589,0.543859649122807,3.2668800000000036,0.054447243636363676,0.05428159999999993,0.054448000000000274,0,0,True,True,
8,512,5,58554,20896.59450811375,0.16717275606491,0.44113592500689275,0.037895974140464285,106,1.0392156862745099,0.5,2.450160000000001,0.05444637658536584,0.05428159999999993,0.054448000000000274,0,0,True,True,
8,512,6,68554,17413.828756761442,0.13931063005409153,0.40342914775592537,0.03453162242465794,125,1.2254901960784315,0.5154185022026432,2.9401920000000032,0.054447233179723525,0.05428159999999993,0.054448000000000274,0,0,True,True,
8,512,7,78554,11645.322438455642,0.09316257950764513,0.3220183486238532,0.028930829533713155,62,1.3191489361702127,0.5688073394495413,1.6878879999999987,0.05444799999999995,0.05444799999999983,0.05444800000000005,0,0,False,False,
8,512,8,88554,15672.445881085296,0.12537956704868236,0.3590664272890485,0.03491820942305804,153,1.5,0.5882352941176471,3.2668800000000044,0.05444731522633751,0.05428159999999993,0.054448000000000274,0,0,True,True,
8,512,9,98554,17415.80004919963,0.13932640039359706,0.43354559002845144,0.03213650504078562,110,1.0784313725490196,0.49528301886792453,2.939859200000001,0.05444636862745097,0.05428159999999993,0.054448000000000274,0,0,True,True,
8,1024,0,9066,2469.4238659122284,0.019755390927297826,0.05923507462686567,0.03335083318750121,22,2.2,0.6875,0.822864,0.054857600000000006,0.054857600000000006,0.05485760000000006,0,0,False,False,
8,1024,1,19066,10944.037587565554,0.08755230070052443,0.1600116301608839,0.05471621069824416,56,2.6666666666666665,0.7402597402597403,1.2068672000000005,0.05485760000000003,0.05485759999999984,0.05485760000000006,0,0,False,False,
8,1024,2,29066,7202.48627557733,0.05761989020461864,0.09477611940298507,0.06079578966471574,55,3.6666666666666665,0.8142857142857143,0.9874368000000004,0.05485760000000001,0.054857600000000006,0.05485760000000006,0,0,False,False,
8,1024,3,39066,0.0,0.0,0.0,0.05471621069824417,34,4.25,0.8333333333333334,0.6582912000000001,0.054857600000000006,0.054857600000000006,0.05485760000000006,0,0,False,False,
8,1024,4,49066,16874.396417066906,0.13499517133653524,0.19429104477611941,0.06948090247396091,151,3.0816326530612246,0.76,2.4685919999999983,0.05485759999999996,0.05485759999999984,0.05485760000000006,0,0,False,False,
8,1024,5,59066,5291.622569811917,0.04233298055849533,0.07433421129645888,0.05694952542062148,39,3.25,0.7843137254901961,0.7680064000000002,0.05485760000000001,0.054857600000000006,0.05485760000000006,0,0,False,False,
8,1024,6,69066,11209.884654469999,0.08967907723575999,0.14532338308457712,0.061710012065689004,119,3.838709677419355,0.7866666666666666,2.0845887999999975,0.05485759999999994,0.05485759999999984,0.054857600000000284,0,0,False,False,
8,1024,7,79066,13469.584723157614,0.10775667778526091,0.17390113651923866,0.0619643321154142,170,3.5416666666666665,0.7752293577981652,3.0171679999999994,0.054857599999999965,0.05485759999999984,0.054857600000000284,0,0,False,False,
8,1024,8,89066,10722.498365145197,0.08577998692116158,0.14479684908789386,0.059241611583061335,53,2.789473684210526,0.75,1.0422944000000005,0.05485760000000003,0.054857600000000006,0.05485760000000006,0,0,False,False,
8,1024,9,99066,10102.188542368203,0.08081750833894563,0.12497949811382647,0.06466461264337946,71,3.55,0.7912087912087912,1.2068672000000005,0.05485760000000002,0.05485759999999984,0.05485760000000006,0,0,False,False,
8,2048,0,10090,0.0,0.0,0.0,0.1274166950355237,47,5.875,0.9272727272727272,0.7237984000000001,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
8,2048,1,20090,0.0,0.0,0.0,0.1556028124221698,54,6.75,0.9193548387096774,0.6681216000000002,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
8,2048,2,30090,5785.268965851032,0.04628215172680825,0.0356078942468814,0.12997722192140504,71,6.454545454545454,0.926829268292683,1.0578592,0.055676800000000005,0.05567679999999997,0.055676800000000026,0,0,False,False,
8,2048,3,40090,1744.763656367772,0.013958109250942177,0.012477980035231944,0.11186192966755072,69,7.666666666666667,0.9487179487179487,1.1692127999999997,0.0556768,0.05567679999999986,0.055676800000000026,0,0,False,False,
8,2048,4,50090,0.0,0.0,0.0,0.16216670277248468,62,7.75,0.9571428571428572,0.7237984000000001,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
8,2048,5,60090,3856.845977234021,0.030854767817872168,0.022374309028691763,0.13790266228246634,77,7.7,0.9540229885057471,1.0578592,0.055676800000000005,0.05567679999999986,0.055676800000000026,0,0,False,False,
8,2048,6,70090,3053.336398643602,0.024426691189148815,0.021628498727735368,0.11293752514512334,80,8.0,0.9444444444444444,1.3362431999999993,0.05567679999999999,0.05567679999999986,0.055676800000000026,0,0,False,False,
8,2048,7,80090,2617.1454845516573,0.02093716387641326,0.012806347930895943,0.1634905125910356,67,7.444444444444445,0.9473684210526315,0.7794752,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
8,2048,8,90090,9642.114943085053,0.07713691954468042,0.04818229914594513,0.16009389529343793,88,6.769230769230769,0.9306930693069307,1.0578592,0.055676800000000005,0.05567679999999986,0.055676800000000026,0,0,False,False,
8,2048,9,100090,0.0,0.0,0.0,0.1807000402321972,64,8.0,0.9583333333333334,0.6681216000000002,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
8,4096,0,12138,0.0,0.0,0.0,0.39154279922522894,80,10.0,1.0,0.7450976000000001,0.05731520000000001,0.057315200000000004,0.05731520000000002,0,0,False,False,
8,4096,1,22138,0.0,0.0,0.0,0.36357545642342687,80,10.0,1.0,0.8024128000000001,0.05731520000000001,0.057315200000000004,0.05731520000000002,0,0,False,False,
8,4096,2,32138,0.0,0.0,0.0,0.3470492993132711,70,8.75,0.9871794871794872,0.7450976000000001,0.05731520000000001,0.057315200000000004,0.05731520000000004,0,0,False,False,
8,4096,3,42138,0.0,0.0,0.0,0.36357545642342687,80,10.0,1.0,0.8024128000000001,0.05731520000000001,0.057315200000000004,0.057315200000000024,0,0,False,False,
8,4096,4,52138,0.0,0.0,0.0,0.36357545642342687,80,10.0,1.0,0.8024128000000001,0.05731520000000001,0.057315200000000004,0.057315200000000024,0,0,False,False,
8,4096,5,62138,0.0,0.0,0.0,0.39154279922522894,80,10.0,1.0,0.7450976000000001,0.05731520000000001,0.057315200000000004,0.05731520000000004,0,0,False,False,
8,4096,6,72138,0.0,0.0,0.0,0.39154279922522894,80,10.0,1.0,0.7450976000000001,0.05731520000000001,0.057315200000000004,0.05731520000000002,0,0,False,False,
8,4096,7,82138,0.0,0.0,0.0,0.39154279922522894,80,10.0,1.0,0.7450976000000001,0.05731520000000001,0.057315200000000004,0.05731520000000004,0,0,False,False,
8,4096,8,92138,0.0,0.0,0.0,0.36357545642342687,80,10.0,1.0,0.8024128000000001,0.05731520000000001,0.057315200000000004,0.05731520000000002,0,0,False,False,
8,4096,9,102138,0.0,0.0,0.0,0.39154279922522894,80,10.0,1.0,0.7450976000000001,0.05731520000000001,0.057315200000000004,0.05731520000000004,0,0,False,False,
16,128,0,16170,13705.541578758442,0.10964433263006754,0.5310762592315991,0.020645685195702247,121,0.28337236533957844,0.19343065693430658,3.7357152000000067,0.0541407393939395,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,1,26170,14549.2241171576,0.1163937929372608,0.527443547057854,0.022067535679698793,125,0.2927400468384075,0.20471014492753623,3.519088000000006,0.05414068126159564,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,2,36170,13509.74812763332,0.10807798502106657,0.5291442744935924,0.020425050450465627,123,0.28805620608899296,0.20363636363636364,3.789856000000007,0.05414074029850757,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,3,46170,13509.748127633322,0.10807798502106658,0.5224916319699567,0.02068511310192257,130,0.3044496487119438,0.19210053859964094,3.7898560000000066,0.05414073927893748,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,4,56170,16590.91875323391,0.13272735002587127,0.5460284958621278,0.024307769838331834,106,0.24824355971896955,0.18386491557223264,3.086025600000004,0.05414073881453161,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,5,66170,15252.941434424716,0.12202353147539773,0.5439864003399915,0.02243135699700085,108,0.2529274004683841,0.17570093457943925,3.356729600000006,0.05414073834296733,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,6,76170,14548.959522066658,0.11639167617653326,0.5141801237245923,0.022636362396395462,139,0.3255269320843091,0.21554770318021202,3.5191520000000054,0.054140741176470684,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,7,86170,14328.520741429276,0.11462816593143421,0.5272262954114837,0.02174173916002625,125,0.2927400468384075,0.2028985507246377,3.5732928000000075,0.05414074040968354,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,8,96170,14776.559942962453,0.11821247954369962,0.5255378551486287,0.022493618373174595,127,0.297423887587822,0.19855595667870035,3.464947200000006,0.054140680597015024,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,128,9,106170,15252.941434424723,0.12202353147539778,0.5330224035979012,0.022892758475392204,119,0.2786885245901639,0.19597069597069597,3.356729600000005,0.054140739849624135,0.05410880000000029,0.05414080000000032,0,0,True,True,
16,256,0,16298,18877.942304288827,0.1510235384343106,0.5141801237245923,0.02937171848268538,121,0.5845410628019324,0.3445121951219512,2.712160000000001,0.05424285569620254,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,256,1,26298,21452.20716396458,0.17161765731171663,0.4902336269628495,0.0350073205656947,137,0.6618357487922706,0.3808139534883721,2.3867008000000003,0.05424287327327328,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,256,2,36298,20519.502504661774,0.16415602003729418,0.5102040816326531,0.03217457992730966,124,0.5990338164251208,0.3474320241691843,2.4951872,0.054242513564668776,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,256,3,46298,21452.20716396458,0.17161765731171663,0.5205368035786905,0.032969360885118065,117,0.5652173913043478,0.3425925925925926,2.3867008000000003,0.05424285460317461,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,256,4,56298,20519.502504661767,0.16415602003729413,0.5205368035786905,0.03153591041185205,117,0.5652173913043478,0.33024691358024694,2.495187200000001,0.05424285016077172,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,256,5,66298,19263.206432947776,0.1541056514635822,0.5180508337380606,0.029747206534079605,119,0.5748792270531401,0.34662576687116564,2.6579168000000015,0.05424250256410258,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,256,6,76298,20082.917344988113,0.1606633387599049,0.49600868015190264,0.0323912353127977,133,0.642512077294686,0.36764705882352944,2.5494304000000008,0.05424286625766872,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,256,7,86298,19263.206432947787,0.1541056514635823,0.5189329441336252,0.02969664061719313,118,0.5700483091787439,0.3261538461538461,2.6579168,0.05424284789644014,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,256,8,96298,24839.397768801104,0.19871518215040884,0.5476170103533841,0.03628725521549731,101,0.48792270531400966,0.3181818181818182,2.0612415999999993,0.05424284210526314,0.054134399999999916,0.05424320000000016,0,0,True,True,
16,256,9,106298,23021.880858888817,0.18417504687111053,0.5566669565973732,0.03308532052933059,96,0.463768115942029,0.30363036303630364,2.2239712000000003,0.054242833670033665,0.05413440000000014,0.05424320000000016,0,0,True,True,
16,512,0,16554,18513.076697032026,0.1481046135762562,0.27391304347826084,0.05406993828974433,64,2.2857142857142856,0.6956521739130435,0.7622720000000002,0.05444800000000001,0.054447999999999996,0.05444800000000005,0,0,False,False,
16,512,1,26554,9697.325888921536,0.07757860711137228,0.18679245283018867,0.041531981584876074,68,1.7894736842105263,0.6415094339622641,1.1434080000000004,0.054448000000000024,0.05444799999999983,0.05444800000000005,0,0,False,False,
16,512,2,36554,24331.472230384978,0.19465177784307983,0.3555391976444608,0.05474833130431137,132,1.2941176470588236,0.5427350427350427,1.9056799999999983,0.05444651428571424,0.05428159999999993,0.05444800000000005,0,0,False,False,
16,512,3,46554,28495.356147427876,0.227962849179423,0.3624419526560199,0.06289637485641017,151,1.4803921568627452,0.5849802371541502,1.7967839999999984,0.054446652631578885,0.05428159999999993,0.05444800000000005,0,0,True,True,
16,512,4,56554,29385.836027034995,0.23508668821627995,0.42598509052183176,0.05518660005877172,113,1.107843137254902,0.5209302325581395,1.7423359999999986,0.05444720761904757,0.05428159999999993,0.05444800000000005,0,0,True,True,
16,512,5,66554,29385.836027034995,0.23508668821627995,0.4076952478022678,0.05766235674404942,123,1.2058823529411764,0.5333333333333333,1.7423359999999986,0.054446459259259214,0.05428159999999993,0.05444800000000005,0,0,True,True,
16,512,6,76554,26120.743135142227,0.20896594508113783,0.42999193765116905,0.04859764260293211,111,1.088235294117647,0.5117370892018779,1.9601279999999976,0.05444718431372543,0.05428159999999993,0.05444800000000005,0,0,True,True,
16,512,7,86554,27657.25743720941,0.22125805949767527,0.41253061750676806,0.05363433648510835,120,1.1764705882352942,0.5135135135135135,1.8512319999999982,0.05444721877934268,0.05428159999999993,0.05444800000000005,0,0,True,True,
16,512,8,96554,25414.7771044627,0.20331821683570162,0.38863249939276173,0.05231631866953647,134,1.3137254901960784,0.5508474576271186,2.014575999999998,0.054446565517241335,0.05428159999999993,0.054448000000000274,0,0,True,True,
16,512,9,106554,24745.96718066104,0.1979677374452883,0.38638010142477663,0.051236525047558684,135,1.3235294117647058,0.5443037974683544,2.069023999999999,0.05444727017543853,0.05428159999999993,0.054448000000000274,0,0,True,True,
16,1024,0,17066,6173.5596647805705,0.04938847731824456,0.04860313815537696,0.10161581986816776,58,2.9,0.7564102564102564,0.6582912000000001,0.054857600000000006,0.054857600000000006,0.05485760000000006,0,0,False,False,
16,1024,1,27066,19206.630068206225,0.1536530405456498,0.17458758837391988,0.08800914313368377,108,2.4545454545454546,0.7105263157894737,1.4811552,0.05485760000000002,0.05485759999999984,0.05485760000000006,0,0,False,False,
16,1024,2,37066,19261.506154115385,0.15409204923292308,0.1484445243661212,0.10380446829609755,124,2.9523809523809526,0.7469879518072289,1.3714399999999998,0.05485760000000001,0.05485759999999984,0.05485760000000006,0,0,False,False,
16,1024,3,47066,19362.528039539066,0.15490022431631253,0.14247390498487952,0.10872182125755013,114,2.923076923076923,0.7450980392156863,1.2068672,0.05485760000000002,0.05485759999999984,0.05485760000000006,0,0,False,False,
16,1024,4,57066,9662.962953569586,0.07730370362855668,0.10064720644564787,0.07680660632175888,85,3.0357142857142856,0.7699115044247787,1.2617248000000005,0.05485760000000002,0.05485759999999984,0.05485760000000006,0,0,False,False,
16,1024,5,67066,4630.1697485854265,0.03704135798868341,0.04798790855847346,0.07718894009216587,59,2.95,0.7721518987341772,0.8777216000000003,0.05485760000000001,0.054857600000000006,0.05485760000000006,0,0,False,False,
16,1024,6,77066,10102.188542368203,0.08081750833894563,0.09098507462686567,0.08882501736727948,97,3.4642857142857144,0.792,1.2068672000000005,0.05485760000000002,0.05485759999999984,0.05485760000000006,0,0,False,False,
16,1024,7,87066,14816.543195473378,0.11853234556378701,0.1236210253082414,0.09588364541406603,144,3.6,0.7989130434782609,1.6457279999999992,0.0548576,0.05485759999999984,0.05485760000000006,0,0,False,False,
16,1024,8,97066,17903.323027863662,0.1432265842229093,0.17618637581324148,0.08129265589453423,111,2.466666666666667,0.7307692307692307,1.6457279999999996,0.054857600000000006,0.05485759999999984,0.05485760000000006,0,0,False,False,
16,1024,9,107066,6441.975302379726,0.0515358024190378,0.05923507462686567,0.08700217353261186,104,4.333333333333333,0.828125,1.2617248,0.05485760000000001,0.05485759999999984,0.05485760000000006,0,0,False,False,
16,2048,0,18090,0.0,0.0,0.0,0.3162250704063452,131,8.1875,0.9659863945578231,0.7794752,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
16,2048,1,28090,3664.003678372321,0.029312029426978567,0.0118692980822938,0.24695672165066962,146,8.11111111111111,0.9634146341463414,1.1135359999999999,0.055676800000000005,0.05567679999999986,0.055676800000000026,0,0,False,False,
16,2048,2,38090,0.0,0.0,0.0,0.3226786432717808,134,8.375,0.9733333333333334,0.7794752,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
16,2048,3,48090,4310.592562790965,0.034484740502327714,0.012977099236641221,0.265735353282643,132,7.333333333333333,0.92,0.9465056000000001,0.055676800000000005,0.05567679999999997,0.055676800000000026,0,0,False,False,
16,2048,4,58090,5234.290969103316,0.041874327752826526,0.019596290793585738,0.21368496821109048,130,6.842105263157895,0.9261744966442953,1.1692127999999997,0.0556768,0.05567679999999986,0.055676800000000026,0,0,False,False,
16,2048,5,68090,5234.290969103314,0.04187432775282651,0.011251820147376782,0.3721560352401204,155,8.61111111111111,0.9653179190751445,0.7794752000000001,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
16,2048,6,78090,0.0,0.0,0.0,0.30116673372032876,124,7.75,0.9428571428571428,0.7794752,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
16,2048,7,88090,0.0,0.0,0.0,0.31275006963264895,119,7.4375,0.9259259259259259,0.7237984000000003,0.05567680000000001,0.05567679999999997,0.055676800000000026,0,0,False,False,
16,2048,8,98090,0.0,0.0,0.0,0.33343459804750675,139,8.6875,0.967741935483871,0.7794752000000001,0.055676800000000005,0.05567679999999997,0.055676800000000026,0,0,False,False,
16,2048,9,108090,3664.003678372321,0.029312029426978567,0.0105791569863923,0.2770733950227025,166,9.222222222222221,0.9782608695652174,1.1135359999999999,0.055676800000000005,0.05567679999999986,0.055676800000000026,0,0,False,False,
16,4096,0,20138,0.0,0.0,0.0,0.6132973720489772,130,10.0,1.0,0.7450976000000001,0.05719387234042554,0.055760000000000004,0.05731520000000002,0,0,False,False,
16,4096,1,30138,0.0,0.0,0.0,0.5784595691589768,130,10.0,1.0,0.7899712000000002,0.05721450359712232,0.055760000000000004,0.05731520000000002,0,0,False,False,
16,4096,2,40138,0.0,0.0,0.0,0.5238121824577074,128,9.846153846153847,0.9929078014184397,0.8597280000000002,0.05718753432835822,0.055760000000000004,0.057315200000000024,0,0,False,False,
16,4096,3,50138,0.0,0.0,0.0,0.6109352653934195,129,9.923076923076923,0.9929577464788732,0.7450976000000001,0.057202504347826096,0.055760000000000004,0.05731520000000002,0,0,False,False,
16,4096,4,60138,0.0,0.0,0.0,0.6132973720489772,130,10.0,1.0,0.7450976000000001,0.05721303357664235,0.055759999999999976,0.057315200000000024,0,0,False,False,
16,4096,5,70138,0.0,0.0,0.0,0.5585234931446755,125,9.615384615384615,0.9927536231884058,0.8024128000000001,0.0572445090909091,0.055760000000000004,0.05731520000000004,0,0,False,False,
16,4096,6,80138,0.0,0.0,0.0,0.5651036473994432,128,9.846153846153847,0.9929078014184397,0.8024128000000001,0.05723272727272728,0.055760000000000004,0.05731520000000002,0,0,False,False,
16,4096,7,90138,0.0,0.0,0.0,0.5688038721370193,120,9.23076923076923,0.9924812030075187,0.7450976000000001,0.057180497637795286,0.055760000000000004,0.05731520000000004,0,0,False,False,
16,4096,8,100138,0.0,0.0,0.0,0.5821519221106066,123,9.461538461538462,0.9926470588235294,0.7450976000000001,0.057188480000000014,0.055760000000000004,0.05731520000000002,0,0,False,False,
16,4096,9,110138,0.0,0.0,0.0,0.6132973720489772,130,10.0,1.0,0.7450976000000001,0.05719387234042554,0.055760000000000004,0.05731520000000002,0,0,False,False,
32,128,0,32170,28657.041482858636,0.2292563318628691,0.5379507438850131,0.04261660281519615,114,0.26697892271662765,0.19408502772643252,1.7866463999999984,0.05414073950850657,0.054108799999999846,0.05414080000000002,0,0,True,True,
32,128,1,42170,24886.378129850913,0.1990910250388073,0.521554885502404,0.038172593253925066,131,0.30679156908665106,0.2114695340501792,2.057350399999999,0.05414074095940954,0.054108799999999846,0.05414080000000032,0,0,True,True,
32,128,2,52170,25558.982944171217,0.20447186355336974,0.5245901639344263,0.03897744898986111,128,0.2997658079625293,0.20540540540540542,2.003209599999998,0.05414068104089213,0.054108799999999846,0.05414080000000002,0,0,True,True,
32,128,3,62170,23642.059223358363,0.1891364737868669,0.5349828638301429,0.03535374431112951,117,0.27400468384074944,0.19669117647058823,2.165631999999999,0.05414073973634647,0.05410880000000029,0.05414080000000032,0,0,True,True,
32,128,4,72170,23642.05922335836,0.18913647378686688,0.5243752560426055,0.03606891660263609,128,0.2997658079625293,0.21081081081081082,2.1656319999999996,0.05414074095940953,0.05410880000000029,0.05414080000000032,0,0,True,True,
32,128,5,82170,24886.378129850917,0.19909102503880732,0.521554885502404,0.03817259325392507,131,0.30679156908665106,0.1989247311827957,2.0573503999999985,0.05414074029850741,0.054108799999999846,0.05414080000000032,0,0,True,True,
32,128,6,92170,26268.954692620413,0.2101516375409633,0.5706642888987963,0.03682579085971724,83,0.19437939110070257,0.1392156862745098,1.9490687999999987,0.05414073561368204,0.054108799999999846,0.05414080000000002,0,0,True,True,
32,128,7,102170,23642.05922335836,0.18913647378686688,0.5369577984730263,0.035223712985401036,115,0.2693208430913349,0.18265682656826568,2.1656319999999996,0.05414073904761901,0.05410880000000029,0.05414080000000032,0,0,True,True,
32,128,8,112170,23642.059223358363,0.1891364737868669,0.5253221702372158,0.03600390093977187,127,0.297423887587822,0.19855595667870035,2.165631999999999,0.0541407399624765,0.05410880000000029,0.05414080000000032,0,0,True,True,
32,128,9,122170,21992.613231031024,0.1759409058482482,0.5187646915781795,0.03391535867890372,134,0.31381733021077285,0.20320855614973263,2.3280544000000005,0.05414074029850745,0.05410880000000029,0.05414080000000032,0,0,True,True,
32,256,0,32298,37755.884608577675,0.3020470768686214,0.5494033822645721,0.05497728747566516,100,0.4830917874396135,0.2996742671009772,1.3560799999999997,0.05424283118644068,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,1,42298,33710.61125765863,0.26968489006126906,0.5117543579082041,0.052698113048534855,123,0.5942028985507246,0.33636363636363636,1.5188096,0.05424250256410256,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,2,52298,30448.294039175536,0.24358635231340428,0.506449315502097,0.048096886471632655,126,0.6086956521739131,0.34234234234234234,1.6815392,0.05424285350318471,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,3,62298,39329.0464672684,0.31463237173814723,0.5173389378384933,0.060817454230822174,119,0.5748792270531401,0.34662576687116564,1.3018368,0.05424285786163523,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,4,72298,36303.73520055545,0.2904298816044436,0.5108964636385408,0.05684711135716977,124,0.5990338164251208,0.3504531722054381,1.4103231999999999,0.05424218317757009,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,5,82298,34959.15241534969,0.2796732193227975,0.5171717171717172,0.05407743889249404,120,0.5797101449275363,0.345565749235474,1.4645664000000003,0.0542421571884984,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,6,92298,33710.61125765863,0.26968489006126906,0.5189329441336252,0.051969121080087985,118,0.5700483091787439,0.3353846153846154,1.5188096,0.05424284789644013,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,7,102298,33710.61125765864,0.2696848900612691,0.5237744496276291,0.051488744869666356,115,0.5555555555555556,0.33540372670807456,1.5188095999999998,0.05424285350318471,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,8,112298,33710.61125765864,0.2696848900612691,0.5205368035786905,0.051808995676614115,117,0.5652173913043478,0.33641975308641975,1.5188095999999998,0.05424285239616612,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,256,9,122298,31463.23717381472,0.25170589739051774,0.49087283325663444,0.05127721078402454,137,0.6618357487922706,0.375,1.627296,0.0542425425981873,0.054134399999999916,0.05424320000000005,0,0,True,True,
32,512,0,32554,44778.4168031009,0.3582273344248072,0.4673579669928436,0.07664945496270797,94,0.9215686274509803,0.47959183673469385,1.143408,0.05444713333333335,0.05428159999999993,0.05444800000000005,0,0,True,True,
32,512,1,42554,33583.812602325685,0.2686705008186055,0.36190907034607556,0.07423701775744093,151,1.4803921568627452,0.5810276679841897,1.5245439999999997,0.05444730666666665,0.05428159999999993,0.05444800000000005,0,0,True,True,
32,512,2,52554,49491.93436132204,0.39593547489057634,0.40165683444207356,0.09857556026416317,126,1.2352941176470589,0.5350877192982456,1.0345120000000003,0.05444724018264842,0.05428160000000004,0.05444800000000005,0,0,True,True,
32,512,3,62554,44778.4168031009,0.3582273344248072,0.39990002499375155,0.08957922281460336,127,1.2450980392156863,0.537117903930131,1.143408,0.054447233179723525,0.05428160000000004,0.05444800000000005,0,0,True,True,
